,acousticness,analysis_url,danceability,duration_ms,energy,id,indicator,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
13,0.00882,https://api.spotify.com/v1/audio-analysis/2y4lAQpi5VTNLu2ldeTdUH,0.613,231240,0.622,2y4lAQpi5VTNLu2ldeTdUH,,0.0,1,0.37,-5.794,0,0.0334,80.003,4,https://api.spotify.com/v1/tracks/2y4lAQpi5VTNLu2ldeTdUH,audio_features,spotify:track:2y4lAQpi5VTNLu2ldeTdUH,0.484
14,0.0767,https://api.spotify.com/v1/audio-analysis/1UZOjK1BwmwWU14Erba9CZ,0.573,231907,0.781,1UZOjK1BwmwWU14Erba9CZ,,2.64e-05,8,0.0813,-6.406,1,0.0555,139.934,4,https://api.spotify.com/v1/tracks/1UZOjK1BwmwWU14Erba9CZ,audio_features,spotify:track:1UZOjK1BwmwWU14Erba9CZ,0.343
15,0.00464,https://api.spotify.com/v1/audio-analysis/2WyRfGeHo97VC5mP1BBSzr,0.681,219080,0.865,2WyRfGeHo97VC5mP1BBSzr,,0.00169,1,0.149,-4.132,0,0.0594,91.017,4,https://api.spotify.com/v1/tracks/2WyRfGeHo97VC5mP1BBSzr,audio_features,spotify:track:2WyRfGeHo97VC5mP1BBSzr,0.528
16,0.407,https://api.spotify.com/v1/audio-analysis/2vwlzO0Qp8kfEtzTsCXfyE,0.53,221360,0.422,2vwlzO0Qp8kfEtzTsCXfyE,,0.0,5,0.107,-6.262,1,0.0342,119.964,4,https://api.spotify.com/v1/tracks/2vwlzO0Qp8kfEtzTsCXfyE,audio_features,spotify:track:2vwlzO0Qp8kfEtzTsCXfyE,0.349
17,0.082,https://api.spotify.com/v1/audio-analysis/779kVTxmqLehnDZIIjNTXF,0.34,236013,0.596,779kVTxmqLehnDZIIjNTXF,,0.0,4,0.0991,-6.534,1,0.0332,159.542,4,https://api.spotify.com/v1/tracks/779kVTxmqLehnDZIIjNTXF,audio_features,spotify:track:779kVTxmqLehnDZIIjNTXF,0.376
18,0.111,https://api.spotify.com/v1/audio-analysis/5AnCLGg35ziFOloEnXK4uu,0.583,278747,0.655,5AnCLGg35ziFOloEnXK4uu,,3.57e-06,0,0.113,-5.407,1,0.0315,119.759,4,https://api.spotify.com/v1/tracks/5AnCLGg35ziFOloEnXK4uu,audio_features,spotify:track:5AnCLGg35ziFOloEnXK4uu,0.201
19,0.371,https://api.spotify.com/v1/audio-analysis/2VxeLyX666F8uXCJ0dZF8B,0.572,215733,0.385,2VxeLyX666F8uXCJ0dZF8B,,0.0,7,0.231,-6.362,1,0.0308,95.799,4,https://api.spotify.com/v1/tracks/2VxeLyX666F8uXCJ0dZF8B,audio_features,spotify:track:2VxeLyX666F8uXCJ0dZF8B,0.323
0,0.299,https://api.spotify.com/v1/audio-analysis/2rbDhOo9Fh61Bbu23T2qCk,0.553,210200,0.502,2rbDhOo9Fh61Bbu23T2qCk,,0.0,0,0.764,-5.972,1,0.0409,129.976,4,https://api.spotify.com/v1/tracks/2rbDhOo9Fh61Bbu23T2qCk,audio_features,spotify:track:2rbDhOo9Fh61Bbu23T2qCk,0.296
1,0.00314,https://api.spotify.com/v1/audio-analysis/0SiywuOBRcynK0uKGWdCnn,0.696,294573,0.921,0SiywuOBRcynK0uKGWdCnn,,5.24e-05,0,0.0842,-3.755,1,0.0363,119.001,4,https://api.spotify.com/v1/tracks/0SiywuOBRcynK0uKGWdCnn,audio_features,spotify:track:0SiywuOBRcynK0uKGWdCnn,0.714
2,0.494,https://api.spotify.com/v1/audio-analysis/7dZ1Odmx9jWIweQSatnRqo,0.666,205280,0.423,7dZ1Odmx9jWIweQSatnRqo,,0.0,0,0.106,-8.012,1,0.043,129.89,4,https://api.spotify.com/v1/tracks/7dZ1Odmx9jWIweQSatnRqo,audio_features,spotify:track:7dZ1Odmx9jWIweQSatnRqo,0.154
3,0.12,https://api.spotify.com/v1/audio-analysis/0WfKDYeUAoLA3vdvLKKWMW,0.851,237200,0.806,0WfKDYeUAoLA3vdvLKKWMW,,1.33e-06,4,0.121,-4.618,1,0.0786,119.001,4,https://api.spotify.com/v1/tracks/0WfKDYeUAoLA3vdvLKKWMW,audio_features,spotify:track:0WfKDYeUAoLA3vdvLKKWMW,0.776
4,0.0261,https://api.spotify.com/v1/audio-analysis/6HkjpGIOHv4y0IBAxUbE5z,0.822,241933,0.737,6HkjpGIOHv4y0IBAxUbE5z,,4.19e-05,1,0.18,-4.542,0,0.0314,118.994,4,https://api.spotify.com/v1/tracks/6HkjpGIOHv4y0IBAxUbE5z,audio_features,spotify:track:6HkjpGIOHv4y0IBAxUbE5z,0.753
5,0.785,https://api.spotify.com/v1/audio-analysis/3DKpA54hrFIdPN6AtL9HXa,0.45,281235,0.335,3DKpA54hrFIdPN6AtL9HXa,,1.25e-06,7,0.0979,-7.464,1,0.0298,109.908,4,https://api.spotify.com/v1/tracks/3DKpA54hrFIdPN6AtL9HXa,audio_features,spotify:track:3DKpA54hrFIdPN6AtL9HXa,0.25
6,0.00587,https://api.spotify.com/v1/audio-analysis/7rl7ao5pb9BhvAzPdWStxi,0.825,220627,0.832,7rl7ao5pb9BhvAzPdWStxi,,0.000789,5,0.114,-5.853,0,0.0403,122.021,4,https://api.spotify.com/v1/tracks/7rl7ao5pb9BhvAzPdWStxi,audio_features,spotify:track:7rl7ao5pb9BhvAzPdWStxi,0.713
7,0.00327,https://api.spotify.com/v1/audio-analysis/6r2BECwMgEoRb5yLfp0Hca,0.587,260253,0.828,6r2BECwMgEoRb5yLfp0Hca,,0.0,11,0.331,-5.108,1,0.161,123.907,4,https://api.spotify.com/v1/tracks/6r2BECwMgEoRb5yLfp0Hca,audio_features,spotify:track:6r2BECwMgEoRb5yLfp0Hca,0.494
8,0.0265,https://api.spotify.com/v1/audio-analysis/5ka2ajep9OAvU5Sgduhiex,0.669,212333,0.78,5ka2ajep9OAvU5Sgduhiex,,1.63e-06,7,0.143,-4.287,0,0.053,139.945,4,https://api.spotify.com/v1/tracks/5ka2ajep9OAvU5Sgduhiex,audio_features,spotify:track:5ka2ajep9OAvU5Sgduhiex,0.738
9,0.876,https://api.spotify.com/v1/audio-analysis/18ssFhD04lWo1RzpcohnrG,0.557,227813,0.387,18ssFhD04lWo1RzpcohnrG,,0.0,11,0.111,-6.338,1,0.0374,129.98,4,https://api.spotify.com/v1/tracks/18ssFhD04lWo1RzpcohnrG,audio_features,spotify:track:18ssFhD04lWo1RzpcohnrG,0.317
10,0.0237,https://api.spotify.com/v1/audio-analysis/7gvd8xj4QgPqbQSsn5pV7d,0.705,203760,0.64,7gvd8xj4QgPqbQSsn5pV7d,,0.0,11,0.262,-6.928,0,0.225,144.077,4,https://api.spotify.com/v1/tracks/7gvd8xj4QgPqbQSsn5pV7d,audio_features,spotify:track:7gvd8xj4QgPqbQSsn5pV7d,0.887
11,0.0357,https://api.spotify.com/v1/audio-analysis/3NuK5xMlSlB6K2Qp16zf3h,0.74,222707,0.622,3NuK5xMlSlB6K2Qp16zf3h,,4.85e-05,11,0.356,-4.608,0,0.0446,104.966,4,https://api.spotify.com/v1/tracks/3NuK5xMlSlB6K2Qp16zf3h,audio_features,spotify:track:3NuK5xMlSlB6K2Qp16zf3h,0.556
12,0.539,https://api.spotify.com/v1/audio-analysis/56twMOlq9DJc3EgpVUVIrW,0.419,191308,0.453,56twMOlq9DJc3EgpVUVIrW,,0.0,8,0.0971,-7.685,1,0.0437,140.327,3,https://api.spotify.com/v1/tracks/56twMOlq9DJc3EgpVUVIrW,audio_features,spotify:track:56twMOlq9DJc3EgpVUVIrW,0.356
13,0.798,https://api.spotify.com/v1/audio-analysis/0STK94RxUulYqWzwFlyAb5,0.397,197893,0.303,0STK94RxUulYqWzwFlyAb5,,4.16e-06,1,0.0824,-10.413,1,0.11,170.22,3,https://api.spotify.com/v1/tracks/0STK94RxUulYqWzwFlyAb5,audio_features,spotify:track:0STK94RxUulYqWzwFlyAb5,0.17
14,0.00188,https://api.spotify.com/v1/audio-analysis/0Mn3amMRMoabaoTf1Publ4,0.594,205746,0.749,0Mn3amMRMoabaoTf1Publ4,,0.000139,3,0.0869,-6.251,1,0.0677,130.064,4,https://api.spotify.com/v1/tracks/0Mn3amMRMoabaoTf1Publ4,audio_features,spotify:track:0Mn3amMRMoabaoTf1Publ4,0.344
15,0.0391,https://api.spotify.com/v1/audio-analysis/0mlAOSILGRys2IbvyOT5VJ,0.733,173800,0.897,0mlAOSILGRys2IbvyOT5VJ,,0.0,0,0.117,-3.652,1,0.0389,96.006,4,https://api.spotify.com/v1/tracks/0mlAOSILGRys2IbvyOT5VJ,audio_features,spotify:track:0mlAOSILGRys2IbvyOT5VJ,0.649
16,0.0738,https://api.spotify.com/v1/audio-analysis/1V6gIisPpYqgFeWbMLI0bA,0.504,210840,0.785,1V6gIisPpYqgFeWbMLI0bA,,0.0,8,0.239,-4.802,1,0.104,173.968,4,https://api.spotify.com/v1/tracks/1V6gIisPpYqgFeWbMLI0bA,audio_features,spotify:track:1V6gIisPpYqgFeWbMLI0bA,0.502
17,0.0273,https://api.spotify.com/v1/audio-analysis/1MKZaAEx8RrzoQjHhVuvgs,0.538,236987,0.6,1MKZaAEx8RrzoQjHhVuvgs,,0.0,6,0.147,-5.463,1,0.0489,81.888,4,https://api.spotify.com/v1/tracks/1MKZaAEx8RrzoQjHhVuvgs,audio_features,spotify:track:1MKZaAEx8RrzoQjHhVuvgs,0.26
18,0.00425,https://api.spotify.com/v1/audio-analysis/2zFF6jG5hQArbzcXz3KUWk,0.583,214740,0.61,2zFF6jG5hQArbzcXz3KUWk,,0.000105,5,0.14,-5.639,0,0.0382,114.06,4,https://api.spotify.com/v1/tracks/2zFF6jG5hQArbzcXz3KUWk,audio_features,spotify:track:2zFF6jG5hQArbzcXz3KUWk,0.336
19,0.298,https://api.spotify.com/v1/audio-analysis/2rjjNUYONZqC7wSd1i6OFq,0.668,159011,0.892,2rjjNUYONZqC7wSd1i6OFq,,0.0,5,0.735,-3.001,0,0.0645,95.927,4,https://api.spotify.com/v1/tracks/2rjjNUYONZqC7wSd1i6OFq,audio_features,spotify:track:2rjjNUYONZqC7wSd1i6OFq,0.478
0,0.11,https://api.spotify.com/v1/audio-analysis/3HWzoMvoF3TQfYg4UPszDq,0.715,173325,0.624,3HWzoMvoF3TQfYg4UPszDq,,0.0,4,0.123,-3.046,0,0.114,158.087,4,https://api.spotify.com/v1/tracks/3HWzoMvoF3TQfYg4UPszDq,audio_features,spotify:track:3HWzoMvoF3TQfYg4UPszDq,0.412
1,0.00611,https://api.spotify.com/v1/audio-analysis/0k664IuFwVP557Gnx7RhIl,0.767,195145,0.889,0k664IuFwVP557Gnx7RhIl,,0.0,7,0.402,-2.988,1,0.0963,119.93,4,https://api.spotify.com/v1/tracks/0k664IuFwVP557Gnx7RhIl,audio_features,spotify:track:0k664IuFwVP557Gnx7RhIl,0.843
2,0.256,https://api.spotify.com/v1/audio-analysis/6KgBpzTuTRPebChN0VTyzV,0.682,159736,0.919,6KgBpzTuTRPebChN0VTyzV,,0.0,0,0.442,-3.18,0,0.0875,95.982,4,https://api.spotify.com/v1/tracks/6KgBpzTuTRPebChN0VTyzV,audio_features,spotify:track:6KgBpzTuTRPebChN0VTyzV,0.535
3,0.00466,https://api.spotify.com/v1/audio-analysis/6h2wpo2pshM8QnAvRySEO0,0.693,175235,0.849,6h2wpo2pshM8QnAvRySEO0,,0.00127,7,0.503,-4.517,1,0.0892,99.021,4,https://api.spotify.com/v1/tracks/6h2wpo2pshM8QnAvRySEO0,audio_features,spotify:track:6h2wpo2pshM8QnAvRySEO0,0.767
4,0.0573,https://api.spotify.com/v1/audio-analysis/6nBQFAIVFmAx2oZ8p6lUg6,0.833,175343,0.722,6nBQFAIVFmAx2oZ8p6lUg6,,1.14e-05,1,0.358,-5.563,1,0.136,107.019,4,https://api.spotify.com/v1/tracks/6nBQFAIVFmAx2oZ8p6lUg6,audio_features,spotify:track:6nBQFAIVFmAx2oZ8p6lUg6,0.588
5,0.0156,https://api.spotify.com/v1/audio-analysis/6YdQgWSpsxhVeX6Xmv3IFJ,0.566,179979,0.66,6YdQgWSpsxhVeX6Xmv3IFJ,,0.0,1,0.234,-4.039,1,0.0479,162.159,3,https://api.spotify.com/v1/tracks/6YdQgWSpsxhVeX6Xmv3IFJ,audio_features,spotify:track:6YdQgWSpsxhVeX6Xmv3IFJ,0.52
6,0.00319,https://api.spotify.com/v1/audio-analysis/1du4tPkvJfCIuVL6WMtqSs,0.892,172630,0.588,1du4tPkvJfCIuVL6WMtqSs,,0.000162,1,0.0498,-4.287,0,0.11,120.042,4,https://api.spotify.com/v1/tracks/1du4tPkvJfCIuVL6WMtqSs,audio_features,spotify:track:1du4tPkvJfCIuVL6WMtqSs,0.753
7,0.0262,https://api.spotify.com/v1/audio-analysis/2RCUr24WkEe2r5Vv4oDKlN,0.717,191507,0.755,2RCUr24WkEe2r5Vv4oDKlN,,0.0,5,0.294,-2.673,1,0.0481,100.022,4,https://api.spotify.com/v1/tracks/2RCUr24WkEe2r5Vv4oDKlN,audio_features,spotify:track:2RCUr24WkEe2r5Vv4oDKlN,0.598
8,0.0167,https://api.spotify.com/v1/audio-analysis/5I7sGubUsKo4mVJpBoSVUr,0.694,184858,0.807,5I7sGubUsKo4mVJpBoSVUr,,0.0,2,0.547,-3.183,1,0.0888,144.031,4,https://api.spotify.com/v1/tracks/5I7sGubUsKo4mVJpBoSVUr,audio_features,spotify:track:5I7sGubUsKo4mVJpBoSVUr,0.797
9,0.922,https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a,0.422,269560,0.264,3U4isOIWM3VvDubwSI3y7a,,0.0,8,0.132,-7.064,1,0.0322,119.93,4,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,audio_features,spotify:track:3U4isOIWM3VvDubwSI3y7a,0.331
10,0.754,https://api.spotify.com/v1/audio-analysis/6TYlDTa9AQDvjqwbxlvFyI,0.372,237427,0.355,6TYlDTa9AQDvjqwbxlvFyI,,0.0,8,0.167,-8.436,0,0.03,126.705,4,https://api.spotify.com/v1/tracks/6TYlDTa9AQDvjqwbxlvFyI,audio_features,spotify:track:6TYlDTa9AQDvjqwbxlvFyI,0.142
11,0.929,https://api.spotify.com/v1/audio-analysis/2ZA4uMlSZjaoWGFqP1tsLI,0.469,281467,0.132,2ZA4uMlSZjaoWGFqP1tsLI,,0.0,10,0.0873,-14.001,1,0.0807,67.011,3,https://api.spotify.com/v1/tracks/2ZA4uMlSZjaoWGFqP1tsLI,audio_features,spotify:track:2ZA4uMlSZjaoWGFqP1tsLI,0.36
12,0.245,https://api.spotify.com/v1/audio-analysis/20d27F17AZOxTJOEHAVK2Y,0.572,210236,0.742,20d27F17AZOxTJOEHAVK2Y,,0.0,8,0.108,-4.589,0,0.0347,127.19,4,https://api.spotify.com/v1/tracks/20d27F17AZOxTJOEHAVK2Y,audio_features,spotify:track:20d27F17AZOxTJOEHAVK2Y,0.376
13,0.591,https://api.spotify.com/v1/audio-analysis/6nxQdXa1uAL0rY72wPZu89,0.488,210293,0.762,6nxQdXa1uAL0rY72wPZu89,,0.0,8,0.0763,-3.842,1,0.0865,123.889,4,https://api.spotify.com/v1/tracks/6nxQdXa1uAL0rY72wPZu89,audio_features,spotify:track:6nxQdXa1uAL0rY72wPZu89,0.709
14,0.126,https://api.spotify.com/v1/audio-analysis/7wMPhUSe6CZga1vOMpLTJP,0.489,227928,0.54,7wMPhUSe6CZga1vOMpLTJP,,0.0,6,0.103,-7.046,1,0.0288,81.4,4,https://api.spotify.com/v1/tracks/7wMPhUSe6CZga1vOMpLTJP,audio_features,spotify:track:7wMPhUSe6CZga1vOMpLTJP,0.27
15,0.0681,https://api.spotify.com/v1/audio-analysis/2AaF78iCWISMWYog5RnSi5,0.508,236880,0.729,2AaF78iCWISMWYog5RnSi5,,0.0,11,0.1,-5.712,0,0.0443,91.906,4,https://api.spotify.com/v1/tracks/2AaF78iCWISMWYog5RnSi5,audio_features,spotify:track:2AaF78iCWISMWYog5RnSi5,0.412
16,0.129,https://api.spotify.com/v1/audio-analysis/55nlbqqFVnSsArIeYSQlqx,0.456,252653,0.342,55nlbqqFVnSsArIeYSQlqx,,0.0,11,0.124,-8.162,0,0.0283,84.087,4,https://api.spotify.com/v1/tracks/55nlbqqFVnSsArIeYSQlqx,audio_features,spotify:track:55nlbqqFVnSsArIeYSQlqx,0.224
17,0.975,https://api.spotify.com/v1/audio-analysis/2pPRgFEENF3LtuxYUPuT24,0.508,228507,0.233,2pPRgFEENF3LtuxYUPuT24,,0.0,8,0.111,-8.311,1,0.0535,85.543,3,https://api.spotify.com/v1/tracks/2pPRgFEENF3LtuxYUPuT24,audio_features,spotify:track:2pPRgFEENF3LtuxYUPuT24,0.421
18,0.104,https://api.spotify.com/v1/audio-analysis/7gevvAspxft2qQmcvJjNBH,0.53,203453,0.707,7gevvAspxft2qQmcvJjNBH,,0.0,10,0.105,-5.516,1,0.203,109.827,4,https://api.spotify.com/v1/tracks/7gevvAspxft2qQmcvJjNBH,audio_features,spotify:track:7gevvAspxft2qQmcvJjNBH,0.696
19,0.0109,https://api.spotify.com/v1/audio-analysis/3dNjUFt6EFU4Gq6Q5vfJqf,0.611,229656,0.701,3dNjUFt6EFU4Gq6Q5vfJqf,,9.83e-06,6,0.0994,-5.235,1,0.0248,142.027,4,https://api.spotify.com/v1/tracks/3dNjUFt6EFU4Gq6Q5vfJqf,audio_features,spotify:track:3dNjUFt6EFU4Gq6Q5vfJqf,0.604
0,0.0537,https://api.spotify.com/v1/audio-analysis/5nFyaoBWwwMJ9fv33tZ2MB,0.633,219520,0.793,5nFyaoBWwwMJ9fv33tZ2MB,,0.0,10,0.16,-4.126,1,0.055,103.97,4,https://api.spotify.com/v1/tracks/5nFyaoBWwwMJ9fv33tZ2MB,audio_features,spotify:track:5nFyaoBWwwMJ9fv33tZ2MB,0.414
1,0.00361,https://api.spotify.com/v1/audio-analysis/4qEoqyPbLYnLOii6mKlIjI,0.562,198107,0.768,4qEoqyPbLYnLOii6mKlIjI,,0.0,1,0.0742,-5.006,0,0.0488,139.968,4,https://api.spotify.com/v1/tracks/4qEoqyPbLYnLOii6mKlIjI,audio_features,spotify:track:4qEoqyPbLYnLOii6mKlIjI,0.218
2,0.0753,https://api.spotify.com/v1/audio-analysis/5btaVjrLBxTvXNmCv5DrW2,0.788,183280,0.703,5btaVjrLBxTvXNmCv5DrW2,,6.13e-05,1,0.333,-5.986,0,0.127,104.049,4,https://api.spotify.com/v1/tracks/5btaVjrLBxTvXNmCv5DrW2,audio_features,spotify:track:5btaVjrLBxTvXNmCv5DrW2,0.442
3,0.0346,https://api.spotify.com/v1/audio-analysis/0Y5nfKx3OnZWPIO0vHbinL,0.845,179613,0.641,0Y5nfKx3OnZWPIO0vHbinL,,0.00209,1,0.176,-4.548,0,0.0443,108.985,4,https://api.spotify.com/v1/tracks/0Y5nfKx3OnZWPIO0vHbinL,audio_features,spotify:track:0Y5nfKx3OnZWPIO0vHbinL,0.529
4,0.324,https://api.spotify.com/v1/audio-analysis/6rReKrolZgh6rv97SVSxPE,0.623,205029,0.751,6rReKrolZgh6rv97SVSxPE,,3.31e-06,8,0.158,-3.176,1,0.235,91.0,4,https://api.spotify.com/v1/tracks/6rReKrolZgh6rv97SVSxPE,audio_features,spotify:track:6rReKrolZgh6rv97SVSxPE,0.59
5,0.142,https://api.spotify.com/v1/audio-analysis/0WqqFajBwA3tpRZ66kRomu,0.537,233893,0.81,0WqqFajBwA3tpRZ66kRomu,,1.4e-05,1,0.12,-7.222,1,0.0698,152.996,4,https://api.spotify.com/v1/tracks/0WqqFajBwA3tpRZ66kRomu,audio_features,spotify:track:0WqqFajBwA3tpRZ66kRomu,0.547
6,0.186,https://api.spotify.com/v1/audio-analysis/27DxZkqTR2SHZTTfMRpUvW,0.699,216547,0.888,27DxZkqTR2SHZTTfMRpUvW,,4.15e-06,10,0.114,-4.002,0,0.079,110.965,4,https://api.spotify.com/v1/tracks/27DxZkqTR2SHZTTfMRpUvW,audio_features,spotify:track:27DxZkqTR2SHZTTfMRpUvW,0.449
7,0.501,https://api.spotify.com/v1/audio-analysis/5795tkQ1pTLZ2D3jctqhdQ,0.458,160307,0.41,5795tkQ1pTLZ2D3jctqhdQ,,0.0,2,0.262,-6.321,1,0.0254,155.844,3,https://api.spotify.com/v1/tracks/5795tkQ1pTLZ2D3jctqhdQ,audio_features,spotify:track:5795tkQ1pTLZ2D3jctqhdQ,0.374
8,0.00158,https://api.spotify.com/v1/audio-analysis/4BE7L7XB1I7X8v4imHVhoG,0.754,191176,0.654,4BE7L7XB1I7X8v4imHVhoG,,0.035,8,0.137,-5.291,1,0.0331,95.987,4,https://api.spotify.com/v1/tracks/4BE7L7XB1I7X8v4imHVhoG,audio_features,spotify:track:4BE7L7XB1I7X8v4imHVhoG,0.627
9,0.0392,https://api.spotify.com/v1/audio-analysis/6v3KW9xbzN5yKLt9YKDYA2,0.759,190800,0.548,6v3KW9xbzN5yKLt9YKDYA2,,0.0,9,0.0828,-6.049,0,0.029,116.967,4,https://api.spotify.com/v1/tracks/6v3KW9xbzN5yKLt9YKDYA2,audio_features,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,0.749
10,0.487,https://api.spotify.com/v1/audio-analysis/2bT1PH7Cw3J9p3t7nlXCdh,0.691,191467,0.823,2bT1PH7Cw3J9p3t7nlXCdh,,0.0,2,0.134,-4.197,1,0.0623,123.935,4,https://api.spotify.com/v1/tracks/2bT1PH7Cw3J9p3t7nlXCdh,audio_features,spotify:track:2bT1PH7Cw3J9p3t7nlXCdh,0.87
11,0.106,https://api.spotify.com/v1/audio-analysis/3QGsuHI8jO1Rx4JWLUh9jd,0.444,187973,0.819,3QGsuHI8jO1Rx4JWLUh9jd,,0.0,10,0.107,-4.078,0,0.341,82.695,4,https://api.spotify.com/v1/tracks/3QGsuHI8jO1Rx4JWLUh9jd,audio_features,spotify:track:3QGsuHI8jO1Rx4JWLUh9jd,0.747
12,0.38,https://api.spotify.com/v1/audio-analysis/7JJmb5XwzOO8jgpou264Ml,0.866,199440,0.813,7JJmb5XwzOO8jgpou264Ml,,0.0,11,0.0779,-4.063,0,0.0554,121.998,4,https://api.spotify.com/v1/tracks/7JJmb5XwzOO8jgpou264Ml,audio_features,spotify:track:7JJmb5XwzOO8jgpou264Ml,0.969
13,0.0573,https://api.spotify.com/v1/audio-analysis/2QZ7WLBE8h2y1Y5Fb8RYbH,0.622,211360,0.712,2QZ7WLBE8h2y1Y5Fb8RYbH,,0.0,5,0.13,-7.321,1,0.066,140.025,4,https://api.spotify.com/v1/tracks/2QZ7WLBE8h2y1Y5Fb8RYbH,audio_features,spotify:track:2QZ7WLBE8h2y1Y5Fb8RYbH,0.487
14,0.125,https://api.spotify.com/v1/audio-analysis/0AS63m1wHv9n4VVRizK6Hc,0.555,208733,0.662,0AS63m1wHv9n4VVRizK6Hc,,0.0,11,0.111,-4.952,0,0.0827,148.128,4,https://api.spotify.com/v1/tracks/0AS63m1wHv9n4VVRizK6Hc,audio_features,spotify:track:0AS63m1wHv9n4VVRizK6Hc,0.356
15,0.255,https://api.spotify.com/v1/audio-analysis/79esEXlqqmq0GPz0xQSZTV,0.713,201200,0.738,79esEXlqqmq0GPz0xQSZTV,,0.0,10,0.106,-6.784,1,0.374,105.027,4,https://api.spotify.com/v1/tracks/79esEXlqqmq0GPz0xQSZTV,audio_features,spotify:track:79esEXlqqmq0GPz0xQSZTV,0.425
16,0.0152,https://api.spotify.com/v1/audio-analysis/5jsw9uXEGuKyJzs0boZ1bT,0.746,206880,0.754,5jsw9uXEGuKyJzs0boZ1bT,,0.0,1,0.0486,-6.681,1,0.067,149.882,4,https://api.spotify.com/v1/tracks/5jsw9uXEGuKyJzs0boZ1bT,audio_features,spotify:track:5jsw9uXEGuKyJzs0boZ1bT,0.764
17,0.405,https://api.spotify.com/v1/audio-analysis/5EYBryPOgIEPB7r5QIy6eG,0.853,235747,0.476,5EYBryPOgIEPB7r5QIy6eG,,0.0,8,0.111,-6.696,1,0.0361,92.038,4,https://api.spotify.com/v1/tracks/5EYBryPOgIEPB7r5QIy6eG,audio_features,spotify:track:5EYBryPOgIEPB7r5QIy6eG,0.796
18,0.0743,https://api.spotify.com/v1/audio-analysis/21TcDbGosp7w9YhTjOszgA,0.481,217773,0.455,21TcDbGosp7w9YhTjOszgA,,0.0,0,0.0694,-5.942,1,0.0286,179.468,4,https://api.spotify.com/v1/tracks/21TcDbGosp7w9YhTjOszgA,audio_features,spotify:track:21TcDbGosp7w9YhTjOszgA,0.333
19,0.0706,https://api.spotify.com/v1/audio-analysis/5yY9lUy8nbvjM1Uyo1Uqoc,0.676,237735,0.609,5yY9lUy8nbvjM1Uyo1Uqoc,,0.0,2,0.152,-5.831,0,0.481,142.037,4,https://api.spotify.com/v1/tracks/5yY9lUy8nbvjM1Uyo1Uqoc,audio_features,spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc,0.508
0,0.0102,https://api.spotify.com/v1/audio-analysis/0VgkVdmE4gld66l8iyGjgx,0.833,204600,0.434,0VgkVdmE4gld66l8iyGjgx,,0.0219,2,0.165,-8.795,1,0.431,150.062,4,https://api.spotify.com/v1/tracks/0VgkVdmE4gld66l8iyGjgx,audio_features,spotify:track:0VgkVdmE4gld66l8iyGjgx,0.281
1,0.0484,https://api.spotify.com/v1/audio-analysis/5274I4mUMnYczyeXkGDWZN,0.656,141587,0.542,5274I4mUMnYczyeXkGDWZN,,0.0,7,0.126,-7.358,1,0.323,166.111,4,https://api.spotify.com/v1/tracks/5274I4mUMnYczyeXkGDWZN,audio_features,spotify:track:5274I4mUMnYczyeXkGDWZN,0.551
2,0.337,https://api.spotify.com/v1/audio-analysis/7EiZI6JVHllARrX9PUvAdX,0.722,313547,0.331,7EiZI6JVHllARrX9PUvAdX,,0.283,8,0.146,-7.789,1,0.0725,143.974,4,https://api.spotify.com/v1/tracks/7EiZI6JVHllARrX9PUvAdX,audio_features,spotify:track:7EiZI6JVHllARrX9PUvAdX,0.102
3,0.0563,https://api.spotify.com/v1/audio-analysis/27GmP9AWRs744SzKcpJsTZ,0.852,205879,0.553,27GmP9AWRs744SzKcpJsTZ,,0.0,1,0.332,-7.286,1,0.187,142.072,4,https://api.spotify.com/v1/tracks/27GmP9AWRs744SzKcpJsTZ,audio_features,spotify:track:27GmP9AWRs744SzKcpJsTZ,0.656
4,0.107,https://api.spotify.com/v1/audio-analysis/4iiWcajF1fEUpwcUewc464,0.81,315346,0.566,4iiWcajF1fEUpwcUewc464,,0.0,5,0.122,-8.33,1,0.433,142.069,4,https://api.spotify.com/v1/tracks/4iiWcajF1fEUpwcUewc464,audio_features,spotify:track:4iiWcajF1fEUpwcUewc464,0.582
5,0.000813,https://api.spotify.com/v1/audio-analysis/51rXHuKN8Loc4sUlKPODgH,0.645,229670,0.705,51rXHuKN8Loc4sUlKPODgH,,0.0,1,0.128,-5.008,1,0.299,137.133,4,https://api.spotify.com/v1/tracks/51rXHuKN8Loc4sUlKPODgH,audio_features,spotify:track:51rXHuKN8Loc4sUlKPODgH,0.376
6,0.327,https://api.spotify.com/v1/audio-analysis/6gzIcEUuswJQGfJNPYMjjv,0.736,224507,0.482,6gzIcEUuswJQGfJNPYMjjv,,0.0,4,0.229,-8.242,1,0.196,140.064,4,https://api.spotify.com/v1/tracks/6gzIcEUuswJQGfJNPYMjjv,audio_features,spotify:track:6gzIcEUuswJQGfJNPYMjjv,0.608
